Timestamp,X,Y,Z
11.008,0.0020717592,6.213902E-4,0.05160348
11.029,0.0016841274,5.5529294E-4,0.051732723
11.05,0.0021522027,-1.6091159E-5,0.05203407
11.071,0.0017700484,3.6613943E-4,0.052186746
11.092,0.0017402781,4.638947E-4,0.052561387
11.113,0.0010659215,9.124243E-4,0.05284695
11.134,0.0014189037,8.408305E-4,0.052536808
11.155,0.0019320548,0.0011045937,0.051961273
11.176,0.0016922143,7.800917E-4,0.052425224
11.197,0.0016922143,7.800917E-4,0.052425224
11.218,0.0018597123,0.0013236789,0.051992826
11.238,0.0016720871,0.0011507347,0.052459087
11.26,0.0015953074,3.848765E-4,0.052769724
11.28,0.0015666973,-1.1290643E-4,0.052167937
11.301,0.0015481623,-1.7501769E-4,0.052423302
11.322,0.0017287419,-1.8851963E-5,0.05284686
11.343,0.0011856324,-7.4648927E-4,0.052562702
11.373,9.1912015E-4,-9.849181E-4,0.0529574
11.393,0.0010211146,-0.0012503397,0.052431047
11.414,8.046316E-4,-0.0013565138,0.052505504
11.435,1.9572242E-4,-0.0016326676,0.052926823
11.456,-1.09201996E-4,-0.0013298279,0.05326746
11.477,0.0010572791,-0.0017375497,0.052851424
11.497,3.8863736E-4,-0.0017616587,0.052199177
11.518,6.1805116E-4,-0.001353853,0.05196857
11.539,5.259487E-4,-0.0014377966,0.05215508
11.56,6.2284246E-4,-0.0018825678,0.05218946
11.58,6.2284246E-4,-0.0018825678,0.05218946
11.603,4.997918E-4,-0.0028963606,0.05250404
11.624,4.997918E-4,-0.0028963606,0.05250404
11.645,4.5345386E-4,-0.0024361154,0.052007914
11.666,8.4115454E-5,-0.0025542062,0.05187164
11.687,0.0018549114,-0.0020352975,0.051878497
11.707,0.0016650476,-0.0020771627,0.05184848
11.728,0.002174709,-0.001658852,0.05173548
11.749,0.0018203651,-0.0016031428,0.05198903
11.77,0.0015949798,-0.0018681127,0.05194867
11.791,0.0010920103,-0.0019174701,0.05204371
11.814,0.0021428969,-0.0027156754,0.052301917
11.835,0.0026060934,-0.003118343,0.052606124
11.856,0.0011912175,-0.0018091598,0.052586768
11.876,0.0013744751,-0.002480698,0.052410778
11.897,0.0011750851,-8.5506035E-4,0.052401494
11.918,0.0021238471,-0.0014290096,0.052512042
11.94,0.001605605,-0.0015015044,0.05268488
11.961,0.0018584433,-0.001022085,0.052923255
11.982,0.0017040904,-0.0010381171,0.05306656
12.003,0.001384317,-0.0012168097,0.053119425
12.023,0.0022258884,-6.453583E-4,0.053285144
12.044,0.0022015164,-8.5523014E-4,0.05283043
12.066,0.0019839297,-7.961876E-4,0.05263458
12.087,0.0015010769,-0.0010663534,0.05268188
12.107,0.0015546371,-0.0011899685,0.05270416
12.128,0.002065128,-6.8708725E-4,0.05307993
12.149,0.0019528054,-5.357399E-4,0.053193163
12.17,0.0021312018,-9.150356E-4,0.05342532
12.191,0.0015252,-7.0033135E-4,0.05368384
12.213,0.0013579624,-5.307918E-4,0.053748854
12.234,0.0019522586,-0.0012386856,0.05367552
12.255,0.0016696171,-0.0012240716,0.05380201
12.276,0.0013051187,-0.0011172456,0.053877197
12.297,0.0018153437,-0.00131579,0.053872976
12.318,0.0020364532,-0.0011865837,0.053739425
12.338,0.0017952474,-0.0011265747,0.05358561
12.36,0.0021555012,-0.0010649073,0.054014288
12.381,0.002071069,-0.0011494905,0.054005153
12.402,0.0023226223,-6.692617E-4,0.0540814
12.422,0.0021091823,-4.0562812E-4,0.054132596
12.443,0.0025329264,-1.6736914E-4,0.054204255
12.463,0.0027457944,-2.147899E-7,0.054487076
12.484,0.0026778325,-2.9621704E-4,0.054531198
12.505,0.002782196,-2.6937827E-4,0.054064326
12.525,0.002043558,-3.9304746E-4,0.05419387
12.547,0.0019280235,-5.1553745E-4,0.05430983
12.568,0.0017434198,-4.6754966E-4,0.05450768
12.588,0.0017464699,-6.182685E-4,0.054270975
12.61,0.0016608037,-8.237527E-4,0.0541092
12.631,0.0015315907,-0.0010924479,0.054327134
12.652,0.0014169391,-0.0011164116,0.054978177
12.673,0.0010586912,-5.67338E-4,0.05478984
12.694,8.492295E-4,-0.0011797498,0.05439794
12.714,0.0014858993,-0.0013507211,0.054213647
12.735,0.0014858993,-0.0013507211,0.054213647
12.756,-2.6678934E-4,-6.027906E-4,0.053186323
12.777,-2.6678934E-4,-6.027906E-4,0.053186323
12.798,-1.8188343E-4,9.406463E-5,0.053696413
12.819,2.668447E-4,2.8753595E-4,0.05372743
12.839,-0.0012073887,5.626732E-4,0.05374867
12.86,-6.122332E-4,-1.8291317E-4,0.05371037
12.883,-5.104316E-4,-3.6778697E-4,0.053685665
12.904,-6.428494E-4,-8.556476E-5,0.05423495
12.925,-6.8508124E-4,2.5745973E-4,0.054030403
12.946,-6.8508124E-4,2.5745973E-4,0.054030403
12.967,-2.0092647E-4,-5.135895E-4,0.053689346
12.988,-3.1112166E-4,-7.083081E-4,0.05385563
13.01,5.1990943E-4,-9.1303134E-4,0.054093827
13.031,3.4194154E-4,-7.774975E-4,0.054545283
13.052,5.52962E-4,-3.6698874E-4,0.054898314
13.073,5.7282177E-4,-1.5066745E-4,0.0552287
13.093,0.0011213002,-3.9545714E-4,0.055438407
13.115,0.0011213002,-3.9545714E-4,0.055438407
13.136,4.5702988E-4,-0.0010382984,0.05512505
13.156,4.7594233E-4,-8.454895E-4,0.055127375
13.177,-2.4949524E-5,-7.597404E-4,0.05534731
13.198,-4.754375E-4,-8.94991E-4,0.055221207
13.219,-3.4558808E-4,-5.152783E-4,0.055518873
13.24,-8.915104E-4,-0.0013207267,0.05498491
13.261,-5.1064044E-4,-0.0013771263,0.054666534
13.284,-4.354102E-4,-6.232874E-4,0.054628517
13.304,-2.2031418E-4,-0.0013658769,0.054570246
13.326,-2.2031418E-4,-0.0013658769,0.054570246
13.347,-0.0010192539,-9.347876E-4,0.055171497
13.368,-9.529517E-4,-0.001123166,0.055427622
13.389,-2.7314722E-4,-3.595946E-4,0.055645727
13.409,-9.37367E-4,4.1467152E-5,0.05575926
13.43,4.2204675E-4,5.054255E-4,0.05571296
13.451,-6.407634E-4,6.315934E-4,0.055770222
13.472,-0.0014735011,1.1340584E-5,0.054992512
13.493,-0.0014735011,1.1340584E-5,0.054992512
13.514,5.0580583E-4,3.9574676E-4,0.054635163
13.535,6.015464E-4,2.5451157E-4,0.054534875
13.555,0.0010438233,9.258444E-4,0.054713484
13.576,0.0014208874,-3.5902805E-4,0.05458616
13.597,8.988047E-4,-2.6964583E-4,0.05482816
13.617,8.8373444E-4,0.0011332538,0.05522925
13.638,8.051319E-4,7.143425E-4,0.05530571
13.66,4.753378E-4,8.843638E-4,0.055455383
13.681,0.0027385154,-0.0014493389,0.055550054
13.702,0.0033975954,-0.0011894011,0.05514342
13.723,0.0031955736,-9.443519E-4,0.055353843
13.744,0.003989982,6.297505E-5,0.054777645
13.765,0.003996033,3.5544898E-4,0.0547164
13.785,0.0028308793,-0.0010679672,0.054759838
13.806,0.0018253485,-0.0023302957,0.054891437
13.827,0.0036457665,4.3114973E-4,0.055142414
13.847,0.004646872,7.151772E-4,0.05466187
13.868,0.003286241,0.0010697998,0.054760043
13.889,0.005840546,0.0024281524,0.05436411
13.91,0.0053270576,0.0019796947,0.054998375
13.932,0.0059024873,0.0018420668,0.054929335
13.953,0.0033567692,2.5302696E-4,0.05516596
13.974,0.0040215845,-8.8306604E-4,0.055634834
13.995,0.0028640486,-3.8471946E-4,0.055660095
14.016,0.002457056,2.8829902E-4,0.05562652
14.036,0.0021543307,-1.2436265E-4,0.055672355
14.057,0.0026387207,3.221805E-4,0.05489896
14.078,0.0025936721,2.0647212E-4,0.055405293
14.099,0.0024949,4.8585227E-4,0.055351455
14.12,0.0105428435,-0.0010114175,0.03480119
14.141,-0.0024183532,0.006803169,0.065233074
14.161,0.013513772,5.054836E-4,0.049081136
